video_id,main_topic,content_type,nj_relevance_score,local_vs_universal,influencer,is_news_type,is_informative,is_nj_focused
3672330226773586141,insufficient content data,other,0.2,universal,NJ Takedown,False,True,False
3672925581064153185,insufficient information available,other,0.2,local,NJ Takedown,False,True,False
3673169253733154693,unknown due to missing content,other,0.0,universal,NJ Takedown,False,True,False
3673195583493202882,insufficient data available,other,0.0,universal,NJ Takedown,False,True,False
3678395168437183561,unknown content unavailable,other,0.3,local,NJ Takedown,False,True,False
3678406785954539357,insufficient information available,other,0.1,universal,NJ Takedown,False,True,False
3678408236160264697,insufficient content data,other,0.0,universal,NJ Takedown,False,True,False
3678412284745988399,insufficient information available,other,0.2,local,NJ Takedown,False,True,False
3678416904704558699,insufficient information available,other,0.0,universal,NJ Takedown,False,True,False
3679114144444129763,insufficient information available,other,0.2,universal,NJ Takedown,False,True,False
3680977820638784882,unknown content unavailable,other,0.5,local,NJ Takedown,False,True,False
3681626649587458945,no content available,other,0.0,universal,NJ Takedown,False,True,False
3682648657605531516,insufficient information available,other,0.1,local,NJ Takedown,False,True,False
3686366926104451757,insufficient data available,other,0.2,local,NJ Takedown,False,True,False
3687075449050361765,unknown content unavailable,other,0.1,local,NJ Takedown,False,True,False
3687748674579228314,insufficient content data,other,0.0,universal,NJ Takedown,False,True,False
3688112189505762338,insufficient information available,other,0.0,universal,NJ Takedown,False,True,False
3691736237242412123,unknown due to missing content,other,0.0,universal,NJ Takedown,False,True,False
3691905053035548051,insufficient information available,other,0.0,universal,NJ Takedown,False,True,False
3692765702766526523,insufficient information available,other,0.2,universal,NJ Takedown,False,True,False
3693217065420068733,insufficient content available,other,0.0,universal,NJ Takedown,False,True,False
3693379724108928843,insufficient data available,other,0.2,local,NJ Takedown,False,True,False
3693474117860119652,insufficient data provided,other,0.1,universal,NJ Takedown,False,True,False
3693595013481305796,insufficient data available,other,0.0,universal,NJ Takedown,False,True,False
3694033244548215403,insufficient content provided,other,0.2,local,NJ Takedown,False,True,False
3694229176029918879,insufficient content data,other,0.1,universal,NJ Takedown,False,True,False
3694680558438622772,insufficient information available,other,0.0,universal,NJ Takedown,False,True,False
3694766641369169021,insufficient data available,other,0.2,local,NJ Takedown,False,True,False
3695050211273797448,insufficient information available,other,0.1,local,NJ Takedown,False,True,False
3695323304563143657,unknown due to missing content,other,0.1,local,NJ Takedown,False,True,False
3695469686972254307,insufficient data available,other,0.1,universal,NJ Takedown,False,True,False
3695565494647444382,insufficient data available,other,0.0,universal,NJ Takedown,False,True,False
3695617033418744537,insufficient information available,other,0.2,local,NJ Takedown,False,True,False
3695680436546557786,insufficient information available,other,0.2,universal,NJ Takedown,False,True,False
3696099118103717686,insufficient content available,other,0.0,universal,NJ Takedown,False,True,False
3696293887949047038,insufficient information available,other,0.1,local,NJ Takedown,False,True,False
3697768265102507439,unknown/no content provided,other,0.2,local,NJ Takedown,False,True,False
3699889010054131721,insufficient data available,other,0.1,universal,NJ Takedown,False,True,False
3700621336178422499,insufficient content available,other,0.1,universal,NJ Takedown,False,True,False
3701258587053912396,insufficient content data,other,0.0,universal,NJ Takedown,False,True,False
3741952153930890897,insufficient information available,other,0.5,local,NJ Takedown,False,True,False
3701456651820581463,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3711603451614061624,Insufficient data available,other,0.2,universal,No Regulars Podcast,False,True,False
3719575746848616707,Insufficient content available,other,0.2,universal,No Regulars Podcast,False,True,False
3740603004258211777,Insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3741319388260847494,Insufficient data available,other,0.1,universal,No Regulars Podcast,False,True,False
3741802634584948833,insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3742044227770632170,Insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3742708415153121719,insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3742775940855470822,Insufficient data available,other,0.2,universal,No Regulars Podcast,False,True,False
3743493493349248713,insufficient content provided,other,0.2,universal,No Regulars Podcast,False,True,False
3744221142078003487,Insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3744818741990492069,insufficient content data,other,0.3,universal,No Regulars Podcast,False,True,False
3745678808503661374,Insufficient information provided,other,0.2,universal,No Regulars Podcast,False,True,False
3746392717061632864,Insufficient content data,other,0.1,universal,No Regulars Podcast,False,True,False
3746885473844128446,Insufficient content available,other,0.2,universal,No Regulars Podcast,False,True,False
3747118667869034543,Insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3747710012320994083,insufficient data available,other,0.2,universal,No Regulars Podcast,False,True,False
3747841930387599684,Insufficient content available,other,0.1,universal,No Regulars Podcast,False,True,False
3748567067575571039,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3749113649651554567,insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3749291884956207687,Insufficient content provided,other,0.1,universal,No Regulars Podcast,False,True,False
3750024132026284012,insufficient data available,other,0.2,universal,No Regulars Podcast,False,True,False
3750741268277316286,insufficient content data,other,0.1,universal,No Regulars Podcast,False,True,False
3751964951838812726,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3752191094441454801,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3752916890713957040,insufficient data available,other,0.2,universal,No Regulars Podcast,False,True,False
3753644723262291409,Insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3754365065211489314,insufficient data available,other,0.1,universal,No Regulars Podcast,False,True,False
3755090798326122321,insufficient content provided,other,0.0,universal,No Regulars Podcast,False,True,False
3755817193268414740,insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3756539668759387220,insufficient data available,other,0.1,universal,No Regulars Podcast,False,True,False
3757294386049817896,insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3757328216500227735,Insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3758019320610923769,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3758745836273662066,Insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3759468674488033941,Insufficient data available,other,0.2,universal,No Regulars Podcast,False,True,False
3760193663306630613,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3760923857701121336,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3761646280771739091,insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3762399867436807161,insufficient content provided,other,0.1,universal,No Regulars Podcast,False,True,False
3762404977080563516,Insufficient data available,other,0.2,universal,No Regulars Podcast,False,True,False
3763092353813966039,Insufficient data available,other,0.2,universal,No Regulars Podcast,False,True,False
3763822643041620662,insufficient content data,other,0.1,universal,No Regulars Podcast,False,True,False
3764545665344027398,insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3765266827824984276,Insufficient information available,other,0.1,universal,No Regulars Podcast,False,True,False
3765991730475794517,insufficient content available,other,0.1,universal,No Regulars Podcast,False,True,False
3767441131320744885,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3767472932701115442,Insufficient content data,other,0.1,universal,No Regulars Podcast,False,True,False
3768165817159606709,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
3768891596529010218,Insufficient information available,other,0.3,universal,No Regulars Podcast,False,True,False
3770343715920481468,Insufficient information available,other,0.2,universal,No Regulars Podcast,False,True,False
2979437990074958989,insufficient data available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3136669178098940687,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3628072563960830807,insufficient information available,other,0.2,universal,Phat Papi Mark Gregory,False,True,False
3707190070648898400,insufficient content available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3708532802449111057,insufficient information available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3708784292962187947,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3709247803131586703,insufficient information available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3709976756481841634,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3710715276972417361,insufficient content available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3712148947826810902,insufficient information available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3718669847094886406,insufficient data available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3719393013773811167,unable to determine,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3720118567699410828,Insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3720844185646812206,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3721571238893487280,unknown content unavailable,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3724469062706565601,unknown content missing,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3725195884872230453,Insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3724443760878085201,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3728816565832834482,unknown content subject,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3729541027209345411,insufficient data available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3730159543663014259,unknown subject matter,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3731913156621999182,insufficient information available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3732635609958648452,insufficient information available,other,0.2,universal,Phat Papi Mark Gregory,False,True,False
3733926161991934206,insufficient content data,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3734614469105337209,insufficient information available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3737513693379754135,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3738238457048104328,insufficient information,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3738425566099064495,insufficient information available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3738894478892685741,insufficient information available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3738965250860301189,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3740415587630588603,unknown content context,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3747606010946236416,insufficient information available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3749111424900536526,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3749312898553304598,Insufficient data available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3749785952492371655,insufficient content data,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3750559817199976136,Insufficient data available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3752734866778490947,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3753654020834563609,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3754980841484261969,insufficient content available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3758563385995585688,Insufficient content available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3759286683284984530,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3765085190881171373,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3766027911615838596,insufficient content available,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3766096246466187240,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3766679005110992548,insufficient content available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3767984549935381818,unknown due to missing content,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3769669990605687464,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3769304321646052045,unable to determine,other,0.1,universal,Phat Papi Mark Gregory,False,True,False
3770173888022843379,insufficient information available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3770355110141474447,insufficient data available,other,0.0,universal,Phat Papi Mark Gregory,False,True,False
3171745614827778651,Insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3224300296325689740,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3700492712898144070,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3711709154265335709,Insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3712434093280830919,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3713883264403751825,insufficient content data,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3714608028760307718,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3716782594013866321,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3717507418843578523,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3718225903538265514,Insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3719681497374001060,insufficient content data,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3722580739288495236,unknown content context,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3723303777655952547,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3724754930461989212,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3726929184573694036,Insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3727603089546273022,insufficient content available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3729828673391249184,unknown due to missing data,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3732002715296681124,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3732424503558267882,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3733452641469820698,insufficient content provided,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3734190873316789843,Insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3734896682229109915,insufficient content available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3737076029694222056,Insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3737791914633404090,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3739250773239383148,unknown content focus,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3739975236897853693,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3742149635343987069,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3743599375978148791,Insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3744316869349061184,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3745048797912379057,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3747219019125308311,Insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3747947850085791988,insufficient information,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3748666892538961329,Insufficient content data,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3749397284116396963,unknown content unavailable,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3750111538276272400,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3752296417155966751,Insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3753023502002533266,insufficient content data,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3754471029369637905,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3755195663173982062,Insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3757400086864048539,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3758124936197208732,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3759574339491628889,insufficient data available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3760291634714844389,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3763198447676711874,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3763198408946205468,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3763922965994794298,insufficient information available,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3765372487400815966,undetermined content topic,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3767547286050923477,insufficient content data,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3768996407965977822,unknown due to missing content,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3769721331932590578,unknown content context,other,0.0,universal,Pustika Samara _pustika_samaddar,False,True,False
3633968076924977319,insufficient content available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3739644958014793402,insufficient information provided,other,0.5,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3739697277586975916,insufficient information available,other,0.3,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3741862568303381485,insufficient information available,other,0.3,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3742598675197647080,insufficient information available,other,0.3,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3743345543797090873,insufficient information available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3744001972438390059,insufficient information available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3744079036768406599,unknown content unavailable,other,0.5,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3744804727503803929,insufficient data available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3745018249688721093,unknown due to missing content,other,0.3,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3745487415986183563,Insufficient content provided,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3745555400310724489,insufficient information available,other,0.3,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3746237444002803075,insufficient content provided,other,0.1,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3746934780647525887,NJ food influencer content,entertainment,0.7,local,Salvatore _Sally Slices_ Mandreucci,False,True,True
3747182865424392340,insufficient data available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3749097488914391952,insufficient data available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3749142647886652274,insufficient data available,other,0.4,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3749910566229089005,insufficient content available,other,0.3,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3750116025242029173,insufficient information available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3750601117093924286,Unknown (no content),other,0.7,local,Salvatore _Sally Slices_ Mandreucci,False,True,True
3750838619633196553,insufficient content information,other,0.3,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3751313526305683184,insufficient data available,other,0.5,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3752023882439186874,insufficient information available,other,0.3,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3752175583250968653,insufficient information available,other,0.3,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3753424537535988201,Insufficient information available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3754225676200308700,insufficient data available,other,0.3,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3755746552372642107,insufficient information available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3757094240129205947,insufficient data available,other,0.5,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3757154956546774806,Insufficient information available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3759324341919140909,Insufficient data available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3760948993762102991,insufficient content details,other,0.3,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3761546068086606678,insufficient content data,other,0.3,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3762192335498206367,insufficient information available,other,0.5,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3762312643605514750,insufficient information available,other,0.5,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3762930565281570990,insufficient data available,other,0.6,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3763128975665991994,Pizza lifestyle content,entertainment,0.6,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3763688379461475286,insufficient data available,other,0.5,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3763874812499153369,Insufficient information available,other,0.3,unknown,Salvatore _Sally Slices_ Mandreucci,False,True,False
3764415182954104675,insufficient content data,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3764572232837055798,insufficient data available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3764603499192358573,insufficient content data,other,0.3,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3765329675955304982,Unable to determine,other,0.3,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3766054916868360617,insufficient data available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3766777177166405066,insufficient information available,other,0.5,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3767504911668711916,Insufficient data provided,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3768232021337132537,insufficient data available,other,0.5,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3768954813640695837,Insufficient data available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3769680380056905349,insufficient information available,other,0.3,local,Salvatore _Sally Slices_ Mandreucci,False,True,False
3770262101894988782,insufficient data available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3770405265829871601,insufficient information available,other,0.2,universal,Salvatore _Sally Slices_ Mandreucci,False,True,False
3600648591330139524,Insufficient content data,other,0.5,local,SP Sullivan - NJ dot com,False,True,False
3610830766783047256,insufficient data available,news,0.6,local,SP Sullivan - NJ dot com,True,True,False
3611554215058992610,NJ news content,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3628931547469797050,insufficient information provided,other,0.9,local,SP Sullivan - NJ dot com,False,True,True
3634787551264857168,insufficient information available,news,0.5,local,SP Sullivan - NJ dot com,True,True,False
3636962807161133332,insufficient information available,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3637776644517058592,insufficient data available,news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3655041757703690130,insufficient data available,news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3655433490773910008,insufficient information available,other,0.5,local,SP Sullivan - NJ dot com,False,True,False
3659170785395838053,insufficient information available,other,0.5,local,SP Sullivan - NJ dot com,False,True,False
3666720727054455404,Insufficient information available,other,0.3,local,SP Sullivan - NJ dot com,False,True,False
3673645669239858955,unknown due to missing content,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3676588344059572461,unknown due to missing content,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3677424912783837086,Insufficient information available,other,0.5,local,SP Sullivan - NJ dot com,False,True,False
3678227751072220473,Insufficient information available,news,0.7,local,SP Sullivan - NJ dot com,True,True,True
3678705069408238617,insufficient information available,news,0.5,local,SP Sullivan - NJ dot com,True,True,False
3678831891890447123,insufficient information available,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3678955974160803213,insufficient information available,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3684592798784545414,Insufficient data available,news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3688924889692019963,Undetermined (no content),news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3690984466734572062,Insufficient information available,news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3693999562238976941,Insufficient information available,news,0.5,local,SP Sullivan - NJ dot com,True,True,False
3694674393939601395,Insufficient data available,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3696467078262177090,unknown due to missing content,news,0.7,local,SP Sullivan - NJ dot com,True,True,True
3707039290494712962,insufficient information provided,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3709860751973690484,insufficient information available,news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3711572555875734187,insufficient information available,other,0.5,local,SP Sullivan - NJ dot com,False,True,False
3713527439768325757,Unknown (no content),news,0.7,local,SP Sullivan - NJ dot com,True,True,True
3715117737107744088,insufficient information available,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3717458731564265901,unknown content context,news,0.7,local,SP Sullivan - NJ dot com,True,True,True
3721682073485809099,insufficient content data,news,0.6,local,SP Sullivan - NJ dot com,True,True,False
3723977606099316205,Insufficient information available,other,0.2,local,SP Sullivan - NJ dot com,False,True,False
3724378685177751087,unable to determine,other,0.2,local,SP Sullivan - NJ dot com,False,True,False
3729082190643932434,Insufficient information available,news,0.7,regional,SP Sullivan - NJ dot com,True,True,True
3730328876632070737,insufficient data available,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3731616052930295763,insufficient data available,other,0.5,local,SP Sullivan - NJ dot com,False,True,False
3733411019445176718,insufficient information available,news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3738396265529997286,insufficient content available,other,0.5,local,SP Sullivan - NJ dot com,False,True,False
3739618134887093479,insufficient data available,other,0.2,local,SP Sullivan - NJ dot com,False,True,False
3739743009576165844,insufficient data available,news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3743399066865830979,Unavailable content placeholder,news,0.7,local,SP Sullivan - NJ dot com,True,True,True
3743978154588493524,Insufficient content data,news,0.5,local,SP Sullivan - NJ dot com,True,True,False
3744778788795446179,insufficient data available,other,0.5,local,SP Sullivan - NJ dot com,False,True,False
3745477503671666437,Unknown (no content provided),news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3755184574977632420,Insufficient data available,news,0.2,local,SP Sullivan - NJ dot com,True,True,False
3756314831113765332,Unknown (no data),news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3756391358815915813,insufficient data available,other,0.5,local,SP Sullivan - NJ dot com,False,True,False
3758877069368220549,Insufficient data available,news,0.8,local,SP Sullivan - NJ dot com,True,True,True
3767124390845482581,insufficient data available,news,0.9,local,SP Sullivan - NJ dot com,True,True,True
3770095279207708396,insufficient information available,news,0.5,local,SP Sullivan - NJ dot com,True,True,False
3739507215964165215,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3740230179638593138,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3741332781252028618,insufficient content data,other,0.0,universal,teacherpaywithk,False,True,False
3742080393190142493,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3742749858961681515,Insufficient information available,other,0.1,universal,teacherpaywithk,False,True,False
3743528493884723459,insufficient data available,other,0.0,universal,teacherpaywithk,False,True,False
3744266549017282530,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3744952283210524213,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3746457965877378576,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3746822464711028092,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3747181065917016001,Insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3748203630194157492,insufficient information provided,other,0.0,universal,teacherpaywithk,False,True,False
3748607417937405385,unknown content topic,other,0.1,universal,teacherpaywithk,False,True,False
3749324444557763716,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3750064065675620163,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3751354111548321018,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3751508863439683031,Insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3752104876118210971,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3752221728580655228,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3752952290337432242,Insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3753675144053986371,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3754403492040399981,insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
3755159257755782893,insufficient data available,other,0.0,universal,teacherpaywithk,False,True,False
3756363966881586616,Insufficient information available,other,0.0,universal,teacherpaywithk,False,True,False
