video_id,influencer,platform,sentiment_score,sentiment_label,primary_emotion,secondary_emotion,formality,energy_level,humor_level,rhetorical_mode,authenticity_score,controversy_potential,shareability_score,confidence
7087324337132342570,NJ Athletics,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.3,entertaining,0.7,0.1,0.9,0.92
7089998007638478126,NJ Athletics,tiktok,0.75,very_positive,joy,surprise,casual,very_high,0.8,entertaining,0.65,0.05,0.8,0.65
7094080227508243755,NJ Athletics,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.3,entertaining,0.75,0.1,0.9,0.82
7110720064885902638,NJ Athletics,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.2,informative,0.8,0.05,0.85,0.82
7111434477305548078,NJ Athletics,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.3,entertaining,0.75,0.1,0.8,0.82
7114332222986964270,NJ Athletics,tiktok,0.92,very_positive,joy,surprise,conversational,very_high,0.15,entertaining,0.88,0.02,0.89,0.91
7121740076320656686,NJ Athletics,tiktok,0.65,positive,surprise,joy,casual,very_high,0.6,entertaining,0.55,0.25,0.72,0.7
7122565897356741934,NJ Athletics,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.6,entertaining,0.75,0.05,0.88,0.82
7122586458879266091,NJ Athletics,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.55,entertaining,0.8,0.05,0.85,0.82
7123703226678955306,NJ Athletics,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.6,entertaining,0.65,0.1,0.9,0.8
7124373393562144046,NJ Athletics,tiktok,0.65,positive,anticipation,joy,casual,high,0.2,inspirational,0.6,0.05,0.8,0.55
7126614531950365998,NJ Athletics,tiktok,0.85,very_positive,anticipation,joy,casual,very_high,0.35,inspirational,0.72,0.05,0.82,0.78
7140367959314173226,NJ Athletics,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.6,entertaining,0.75,0.05,0.85,0.72
7140752824878714158,NJ Athletics,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.7,entertaining,0.75,0.05,0.9,0.82
7140827733264846122,NJ Athletics,tiktok,0.75,positive,joy,surprise,casual,high,0.4,entertaining,0.75,0.05,0.85,0.82
7141928349559033130,NJ Athletics,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.3,inspirational,0.8,0.05,0.85,0.82
7142633927600049450,NJ Athletics,tiktok,0.75,positive,joy,surprise,casual,very_high,0.55,entertaining,0.75,0.05,0.85,0.78
7148255340168056110,NJ Athletics,tiktok,-0.3,negative,anger,surprise,casual,very_high,0.6,entertaining,0.65,0.35,0.75,0.62
7148808751158414634,NJ Athletics,tiktok,0.85,very_positive,anticipation,joy,casual,very_high,0.6,entertaining,0.75,0.15,0.88,0.82
7150700815559413038,NJ Athletics,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.3,entertaining,0.8,0.05,0.88,0.92
7150722900033572142,NJ Athletics,tiktok,0.75,positive,joy,anticipation,casual,high,0.85,entertaining,0.8,0.1,0.85,0.78
7151015118401211690,NJ Athletics,tiktok,0.65,positive,joy,anticipation,casual,very_high,0.8,entertaining,0.75,0.15,0.8,0.72
7174427650423835947,NJ Athletics,tiktok,0.85,very_positive,joy,sadness,casual,very_high,0.2,inspirational,0.8,0.05,0.9,0.82
MS4wLjABAAAAFXyO_O4B79btB9Bt52r7eNAGDpf85F09vobN9Fo0SFH0IeHjrLJQ,NJ Athletics,tiktok,0.0,neutral,unknown,unknown,professional,unknown,0.0,informative,0.0,0.0,0.0,0.05
7469516910036634911,NJ Hoop Recruit,tiktok,0.65,positive,anticipation,joy,casual,high,0.4,entertaining,0.6,0.3,0.75,0.65
7469818085524983070,NJ Hoop Recruit,tiktok,0.65,positive,anticipation,joy,casual,high,0.3,persuasive,0.65,0.25,0.8,0.62
7471396906875309343,NJ Hoop Recruit,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.4,entertaining,0.55,0.15,0.72,0.62
7471651687338380575,NJ Hoop Recruit,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.3,entertaining,0.8,0.1,0.85,0.82
7475460915295456543,NJ Hoop Recruit,tiktok,0.75,very_positive,anticipation,joy,conversational,very_high,0.3,inspirational,0.7,0.15,0.8,0.82
7476280326696815903,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.3,persuasive,0.65,0.1,0.75,0.82
7480371390374350111,NJ Hoop Recruit,tiktok,-0.15,neutral,surprise,anger,conversational,high,0.15,persuasive,0.65,0.85,0.82,0.72
7480945423188888863,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,trust,casual,very_high,0.35,inspirational,0.75,0.15,0.85,0.78
7481150707115068703,NJ Hoop Recruit,tiktok,0.65,positive,joy,anticipation,casual,very_high,0.7,entertaining,0.75,0.55,0.8,0.72
7484653571993111838,NJ Hoop Recruit,tiktok,0.75,positive,joy,anticipation,casual,high,0.4,entertaining,0.7,0.15,0.8,0.72
7485056191068982559,NJ Hoop Recruit,tiktok,0.85,very_positive,trust,anticipation,casual,high,0.2,inspirational,0.75,0.15,0.8,0.78
7489852249817009438,NJ Hoop Recruit,tiktok,0.78,very_positive,joy,anticipation,casual,high,0.15,inspirational,0.72,0.05,0.82,0.68
7490645520206023966,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.6,persuasive,0.65,0.35,0.8,0.78
7491489329659890975,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,joy,casual,high,0.1,persuasive,0.65,0.05,0.72,0.78
7493936388279258399,NJ Hoop Recruit,tiktok,0.65,positive,joy,trust,conversational,high,0.1,inspirational,0.65,0.2,0.75,0.82
7494328456147176734,NJ Hoop Recruit,tiktok,0.85,very_positive,joy,trust,professional,high,0.1,inspirational,0.75,0.05,0.82,0.88
7496194618313215263,NJ Hoop Recruit,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.15,inspirational,0.72,0.05,0.88,0.87
7498878459456867615,NJ Hoop Recruit,tiktok,0.75,positive,joy,anticipation,casual,very_high,0.8,entertaining,0.75,0.1,0.85,0.78
7499206016823840031,NJ Hoop Recruit,tiktok,0.75,positive,trust,joy,conversational,high,0.15,inspirational,0.78,0.25,0.82,0.82
7499825814033272094,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.4,inspirational,0.65,0.35,0.8,0.72
7500760539078085918,NJ Hoop Recruit,tiktok,0.15,neutral,anticipation,surprise,casual,moderate,0.3,confrontational,0.65,0.6,0.7,0.62
7503003658594897182,NJ Hoop Recruit,tiktok,0.65,positive,anticipation,joy,conversational,high,0.3,inspirational,0.75,0.15,0.8,0.72
7512088845236636958,NJ Hoop Recruit,tiktok,0.65,positive,anticipation,joy,casual,high,0.3,persuasive,0.65,0.3,0.75,0.55
7519935906514504991,NJ Hoop Recruit,tiktok,0.78,very_positive,anticipation,joy,conversational,high,0.3,inspirational,0.72,0.15,0.82,0.83
7524895594159033630,NJ Hoop Recruit,tiktok,0.85,very_positive,joy,trust,casual,high,0.35,entertaining,0.8,0.05,0.78,0.82
7526214922393423134,NJ Hoop Recruit,tiktok,0.0,neutral,indeterminate,indeterminate,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7528140741315530015,NJ Hoop Recruit,tiktok,0.45,positive,anticipation,joy,conversational,very_high,0.75,entertaining,0.7,0.68,0.82,0.78
7530007002282609951,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,joy,casual,high,0.2,inspirational,0.7,0.15,0.78,0.82
7530311425059753246,NJ Hoop Recruit,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.15,inspirational,0.72,0.15,0.88,0.89
7530868896367250719,NJ Hoop Recruit,tiktok,0.75,very_positive,joy,anticipation,casual,very_high,0.6,entertaining,0.7,0.15,0.85,0.78
7531884932621208862,NJ Hoop Recruit,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.3,entertaining,0.8,0.05,0.88,0.92
7533468185400528158,NJ Hoop Recruit,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.0
7535129055625006366,NJ Hoop Recruit,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.4,entertaining,0.7,0.05,0.8,0.78
7535215604429606174,NJ Hoop Recruit,tiktok,0.92,very_positive,joy,surprise,casual,very_high,0.25,entertaining,0.65,0.05,0.88,0.87
7535986122380430622,NJ Hoop Recruit,tiktok,0.82,very_positive,anticipation,joy,conversational,very_high,0.25,persuasive|entertaining|inspirational,0.72,0.05,0.84,0.87
7537069014493826334,NJ Hoop Recruit,tiktok,0.78,very_positive,anticipation,joy,casual,high,0.25,inspirational,0.65,0.05,0.82,0.88
7538300717623201054,NJ Hoop Recruit,tiktok,0.65,positive,anticipation,joy,casual,high,0.3,persuasive,0.65,0.25,0.75,0.72
7538972940126129438,NJ Hoop Recruit,tiktok,0.78,very_positive,joy,surprise,casual,very_high,0.4,entertaining,0.72,0.15,0.82,0.78
7539238770307042590,NJ Hoop Recruit,tiktok,0.65,positive,anticipation,trust,casual,high,0.2,entertaining,0.7,0.25,0.75,0.72
7539936592849390878,NJ Hoop Recruit,tiktok,0.85,very_positive,anticipation,joy,conversational,high,0.15,inspirational,0.7,0.1,0.82,0.88
7553450877550398750,NJ Hoop Recruit,tiktok,0.85,very_positive,anticipation,joy,casual,very_high,0.3,inspirational,0.72,0.25,0.88,0.78
7559263013958683934,NJ Hoop Recruit,tiktok,0.85,very_positive,anticipation,joy,conversational,high,0.3,inspirational,0.75,0.05,0.8,0.82
7559577105072213279,NJ Hoop Recruit,tiktok,0.85,very_positive,anticipation,joy,casual,very_high,0.35,entertaining,0.7,0.15,0.88,0.82
7560870905438637343,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,joy,casual,high,0.3,entertaining,0.75,0.1,0.85,0.78
7564389606909693214,NJ Hoop Recruit,tiktok,0.78,very_positive,joy,anticipation,casual,very_high,0.65,entertaining,0.72,0.15,0.85,0.91
7569749788137131295,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,joy,casual,high,0.3,informative,0.75,0.35,0.85,0.78
7570294921186299167,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,joy,casual,high,0.3,entertaining,0.8,0.25,0.85,0.85
7570299991131016478,NJ Hoop Recruit,tiktok,0.65,positive,joy,anticipation,casual,high,0.68,entertaining,0.72,0.48,0.76,0.78
7570369291426516255,NJ Hoop Recruit,tiktok,0.75,positive,joy,surprise,casual,very_high,0.8,entertaining,0.7,0.15,0.85,0.75
7570567595628301599,NJ Hoop Recruit,tiktok,0.75,positive,anticipation,joy,casual,high,0.35,entertaining,0.72,0.25,0.78,0.68
MS4wLjABAAAAOuDxdfWISc7gNrsrejac9T_3elWwReOksIDnxoUh-cuqNGsjHrr2,NJ Hoop Recruit,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7556376845927632142,No Regulars Podcast,tiktok,0.35,positive,anticipation,surprise,casual,high,0.6,entertaining,0.65,0.7,0.8,0.78
7557119087491452191,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.7,entertaining,0.65,0.15,0.85,0.78
7557490796740496695,No Regulars Podcast,tiktok,0.35,positive,anticipation,surprise,casual,very_high,0.6,confrontational,0.65,0.55,0.8,0.72
7557879245884755231,No Regulars Podcast,tiktok,0.75,positive,joy,anticipation,casual,high,0.65,entertaining,0.7,0.15,0.85,0.78
7558139532869111053,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,casual,high,0.3,persuasive,0.6,0.1,0.75,0.7
7558232518210735415,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.8,entertaining,0.75,0.15,0.85,0.82
7558603991668591927,No Regulars Podcast,tiktok,0.75,positive,joy,anticipation,casual,high,0.7,entertaining,0.65,0.25,0.85,0.82
7558974317128715551,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,conversational,high,0.4,entertaining,0.65,0.55,0.8,0.72
7559345904491613470,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,conversational,high,0.65,entertaining,0.8,0.3,0.85,0.82
7559717228552129822,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.4,entertaining,0.65,0.15,0.85,0.72
7560088173414534430,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,high,0.3,entertaining,0.75,0.15,0.85,0.78
7560806829219974431,No Regulars Podcast,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.85,entertaining,0.75,0.1,0.88,0.78
7560832871750044941,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,conversational,high,0.6,entertaining,0.65,0.15,0.8,0.72
7561203421013937422,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,high,0.75,entertaining,0.78,0.15,0.88,0.82
7561572572924480782,No Regulars Podcast,tiktok,0.72,positive,anticipation,joy,casual,high,0.65,entertaining,0.78,0.25,0.85,0.88
7561879916556422430,No Regulars Podcast,tiktok,-0.65,negative,anger,disgust,casual,high,0.4,confrontational,0.45,0.78,0.82,0.7
7562319162480053535,No Regulars Podcast,tiktok,0.75,positive,joy,anticipation,conversational,high,0.7,entertaining,0.72,0.35,0.85,0.78
7562685747740855583,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,conversational,very_high,0.6,entertaining,0.7,0.05,0.85,0.82
7563056295436193038,No Regulars Podcast,tiktok,0.65,positive,anticipation,surprise,casual,very_high,0.6,entertaining,0.7,0.25,0.85,0.78
7563358638950157581,No Regulars Podcast,tiktok,0.75,positive,joy,anticipation,casual,high,0.8,entertaining,0.65,0.1,0.8,0.72
7563428119047048478,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,high,0.7,entertaining,0.65,0.1,0.8,0.72
7563799377253321998,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.75,entertaining,0.78,0.1,0.88,0.82
7564545843341167886,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,conversational,very_high,0.6,entertaining,0.7,0.1,0.85,0.82
7564914442627058958,No Regulars Podcast,tiktok,0.65,positive,joy,surprise,casual,very_high,0.85,entertaining,0.7,0.25,0.82,0.72
7565282127143636254,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.75,entertaining,0.55,0.6,0.85,0.78
7565653770701442318,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,conversational,very_high,0.7,entertaining,0.65,0.25,0.8,0.72
7566025248282332447,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,high,0.75,entertaining,0.72,0.35,0.88,0.78
7566397762917420302,No Regulars Podcast,tiktok,0.15,neutral,anticipation,sadness,casual,high,0.4,entertaining,0.65,0.35,0.85,0.72
7566767694595280158,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.7,entertaining,0.72,0.15,0.88,0.78
7567141347208039693,No Regulars Podcast,tiktok,0.15,neutral,anticipation,surprise,casual,high,0.6,entertaining,0.55,0.85,0.9,0.82
7567525296216362270,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.6,entertaining,0.65,0.15,0.85,0.78
7567894277800430878,No Regulars Podcast,tiktok,-0.15,neutral,surprise,joy,casual,very_high,0.75,entertaining,0.55,0.8,0.85,0.82
7568266851449326879,No Regulars Podcast,tiktok,-0.15,neutral,joy,surprise,casual,very_high,0.8,entertaining,0.65,0.7,0.85,0.78
7568640100846865694,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,casual,high,0.6,entertaining,0.6,0.05,0.75,0.55
7569012148664323341,No Regulars Podcast,tiktok,0.65,positive,joy,anticipation,casual,very_high,0.8,entertaining,0.7,0.35,0.85,0.72
7569384036171353358,No Regulars Podcast,tiktok,0.65,positive,surprise,joy,casual,very_high,0.75,entertaining,0.7,0.35,0.85,0.82
7569752214416198943,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.75,entertaining,0.7,0.45,0.85,0.72
7570124379988774158,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,high,0.7,entertaining,0.7,0.15,0.85,0.75
7570494287742356750,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,conversational,high,0.6,entertaining,0.65,0.25,0.85,0.78
7570883043439709453,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.65,entertaining,0.7,0.3,0.9,0.82
7571234822325161271,No Regulars Podcast,tiktok,0.7,positive,joy,anticipation,casual,very_high,0.65,entertaining,0.72,0.3,0.85,0.78
7571608610023689486,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.65,entertaining,0.7,0.35,0.85,0.75
7571979148495736119,No Regulars Podcast,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.7,entertaining,0.65,0.25,0.85,0.72
7572348490483879199,No Regulars Podcast,tiktok,0.65,positive,anticipation,surprise,casual,very_high,0.7,entertaining,0.6,0.55,0.85,0.75
7572759066456444191,No Regulars Podcast,tiktok,0.15,neutral,surprise,anticipation,casual,very_high,0.72,entertaining,0.55,0.78,0.85,0.82
7573461946649906446,No Regulars Podcast,tiktok,0.75,positive,anticipation,joy,casual,very_high,0.8,entertaining,0.65,0.25,0.85,0.82
7573834230799535373,No Regulars Podcast,tiktok,0.6,positive,anticipation,joy,casual,high,0.75,entertaining,0.65,0.65,0.8,0.72
7574205646204194061,No Regulars Podcast,tiktok,0.75,positive,joy,anticipation,casual,very_high,0.7,entertaining,0.68,0.35,0.85,0.72
7574575304547536158,No Regulars Podcast,tiktok,0.15,neutral,surprise,anticipation,casual,high,0.25,entertaining,0.4,0.7,0.85,0.65
MS4wLjABAAAAxCaSkOrAg3VWcT4PQcgwwGJzlM24bVbKftgMAENKgld3wGJds10I,No Regulars Podcast,tiktok,0.0,neutral,unable_to_determine,unable_to_determine,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7367019957936327979,Phat Papi Mark Gregory,tiktok,0.75,very_positive,joy,surprise,casual,very_high,0.8,entertaining,0.7,0.25,0.85,0.78
7367772048665398574,Phat Papi Mark Gregory,tiktok,0.72,positive,joy,anticipation,conversational,very_high,0.55,persuasive,0.68,0.15,0.72,0.76
7368144525505678635,Phat Papi Mark Gregory,tiktok,0.65,positive,joy,anticipation,casual,very_high,0.85,entertaining,0.5,0.65,0.8,0.78
7368916083664850218,Phat Papi Mark Gregory,tiktok,0.75,positive,joy,anticipation,casual,high,0.8,entertaining,0.75,0.05,0.85,0.78
7370389845421755694,Phat Papi Mark Gregory,tiktok,-0.65,negative,anger,sadness,casual,high,0.35,confrontational,0.6,0.78,0.82,0.72
7370764404603833642,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.75,entertaining,0.8,0.1,0.85,0.82
7370785302614396206,Phat Papi Mark Gregory,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.65,entertaining,0.7,0.45,0.75,0.72
7371490774648818990,Phat Papi Mark Gregory,tiktok,0.75,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.7,0.15,0.85,0.82
7373713165802163498,Phat Papi Mark Gregory,tiktok,0.75,positive,joy,trust,casual,high,0.8,entertaining,0.65,0.2,0.8,0.78
7374080661398883630,Phat Papi Mark Gregory,tiktok,0.75,positive,joy,trust,casual,high,0.8,entertaining,0.7,0.15,0.8,0.82
7374458967113698603,Phat Papi Mark Gregory,tiktok,0.75,very_positive,joy,surprise,casual,very_high,0.8,entertaining,0.65,0.25,0.85,0.7
7375952555748134186,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.2,entertaining,0.55,0.05,0.7,0.72
7376025011410242859,Phat Papi Mark Gregory,tiktok,0.65,positive,joy,anticipation,casual,high,0.6,entertaining,0.75,0.15,0.8,0.72
7376301313023315242,Phat Papi Mark Gregory,tiktok,-0.65,negative,sadness,anger,casual,moderate,0.2,confrontational,0.7,0.4,0.75,0.72
7376337975367699758,Phat Papi Mark Gregory,tiktok,-0.15,negative,anger,anticipation,casual,very_high,0.35,confrontational,0.75,0.75,0.8,0.78
7376680148327828782,Phat Papi Mark Gregory,tiktok,0.65,positive,joy,surprise,casual,high,0.85,entertaining,0.7,0.15,0.8,0.72
7378168592967224622,Phat Papi Mark Gregory,tiktok,0.75,very_positive,joy,anticipation,casual,very_high,0.3,persuasive|entertaining|inspirational,0.7,0.05,0.8,0.82
7378533776135130414,Phat Papi Mark Gregory,tiktok,0.75,positive,trust,joy,casual,high,0.4,inspirational,0.75,0.15,0.8,0.72
7379652037035773226,Phat Papi Mark Gregory,tiktok,0.65,positive,joy,anticipation,casual,high,0.8,entertaining,0.7,0.15,0.8,0.72
7381873113501420846,Phat Papi Mark Gregory,tiktok,0.72,positive,joy,surprise,casual,high,0.75,entertaining,0.72,0.15,0.81,0.73
7382311291941031214,Phat Papi Mark Gregory,tiktok,0.35,positive,joy,surprise,casual,high,0.8,entertaining,0.7,0.25,0.85,0.75
7385604467892178219,Phat Papi Mark Gregory,tiktok,0.82,very_positive,anticipation,joy,casual,very_high,0.35,persuasive|entertaining,0.55,0.15,0.88,0.78
7387528533809171758,Phat Papi Mark Gregory,tiktok,0.75,very_positive,joy,surprise,casual,very_high,0.8,entertaining,0.75,0.15,0.85,0.72
7387813728701435178,Phat Papi Mark Gregory,tiktok,0.75,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.7,0.1,0.85,0.78
7391982649331502382,Phat Papi Mark Gregory,tiktok,0.65,positive,joy,anticipation,casual,very_high,0.7,persuasive,0.6,0.25,0.8,0.72
7392287868690976046,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.65,entertaining,0.6,0.1,0.8,0.72
7392723159813917998,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.75,0.05,0.88,0.87
7394129094348229930,Phat Papi Mark Gregory,tiktok,0.75,very_positive,joy,trust,casual,very_high,0.8,entertaining,0.7,0.05,0.8,0.72
7395609007530233134,Phat Papi Mark Gregory,tiktok,-0.35,negative,anger,anticipation,casual,very_high,0.6,confrontational,0.55,0.75,0.8,0.7
7396730317954125102,Phat Papi Mark Gregory,tiktok,-0.35,negative,surprise,disgust,casual,high,0.65,entertaining,0.55,0.6,0.75,0.5
7398289348862528810,Phat Papi Mark Gregory,tiktok,-0.35,negative,anger,surprise,casual,high,0.65,confrontational,0.7,0.65,0.75,0.68
7402016919370386730,Phat Papi Mark Gregory,tiktok,0.75,positive,anticipation,joy,casual,high,0.4,entertaining,0.65,0.1,0.72,0.7
7403031425122831662,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.75,entertaining,0.8,0.05,0.82,0.78
7409820362596191530,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.8,entertaining,0.75,0.05,0.78,0.68
7410115390400908590,Phat Papi Mark Gregory,tiktok,0.78,positive,joy,anticipation,casual,very_high,0.25,persuasive,0.55,0.32,0.71,0.78
7415584806928387370,Phat Papi Mark Gregory,tiktok,0.35,positive,anticipation,joy,casual,high,0.15,persuasive,0.4,0.55,0.45,0.75
7418647107298512170,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.55,entertaining,0.8,0.05,0.8,0.78
7444285897627028779,Phat Papi Mark Gregory,tiktok,0.72,positive,anticipation,joy,casual,very_high,0.15,persuasive,0.45,0.1,0.62,0.78
7444607647430610218,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,trust,casual,high,0.2,inspirational,0.8,0.05,0.85,0.82
7484661642727279918,Phat Papi Mark Gregory,tiktok,0.72,positive,anticipation,joy,casual,high,0.15,persuasive,0.55,0.25,0.68,0.78
7508385988587162910,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.9,entertaining,0.6,0.1,0.8,0.65
7510671984460582175,Phat Papi Mark Gregory,tiktok,0.85,very_positive,anticipation,joy,conversational,very_high,0.3,persuasive|entertaining,0.7,0.15,0.9,0.88
7512152736142544158,Phat Papi Mark Gregory,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.6,persuasive,0.7,0.05,0.8,0.88
7516620567043132702,Phat Papi Mark Gregory,tiktok,0.75,positive,anticipation,joy,casual,high,0.4,persuasive,0.65,0.05,0.72,0.82
7516950993729342750,Phat Papi Mark Gregory,tiktok,0.92,very_positive,joy,trust,casual,very_high,0.85,entertaining,0.72,0.05,0.88,0.87
7528528390819745054,Phat Papi Mark Gregory,tiktok,0.75,very_positive,joy,surprise,casual,very_high,0.8,entertaining,0.65,0.1,0.85,0.72
7558508508207942943,Phat Papi Mark Gregory,tiktok,0.65,positive,joy,anticipation,conversational,high,0.6,entertaining,0.7,0.1,0.75,0.72
7567481405844770079,Phat Papi Mark Gregory,tiktok,0.65,positive,anticipation,joy,casual,very_high,0.2,persuasive,0.55,0.1,0.4,0.78
7572258116830563614,Phat Papi Mark Gregory,tiktok,0.75,positive,joy,trust,casual,high,0.8,entertaining,0.7,0.1,0.8,0.65
MS4wLjABAAAAeXQrq4GqCU4vIG9ZjW28VBaS0RkhPiui9A9idWt2f_yh6W0tb23v,Phat Papi Mark Gregory,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.0
7564480933705911565,Salvatore _Sally Slices_ Mandreucci,tiktok,-0.35,negative,sadness,anticipation,casual,moderate,0.15,entertaining,0.6,0.25,0.75,0.65
7564591701080296717,Salvatore _Sally Slices_ Mandreucci,tiktok,0.6,positive,anticipation,joy,casual,moderate,0.5,entertaining,0.65,0.0,0.75,0.55
7564836995973811470,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.6,entertaining,0.75,0.05,0.8,0.72
7564958337096273207,Salvatore _Sally Slices_ Mandreucci,tiktok,0.3,positive,joy,anticipation,casual,moderate,0.3,entertaining,0.5,0.0,0.7,0.45
7565199940427812110,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,trust,casual,moderate,0.3,entertaining,0.75,0.0,0.8,0.72
7565229532483947789,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.75,entertaining,0.8,0.05,0.9,0.72
7565557111044836663,Salvatore _Sally Slices_ Mandreucci,tiktok,0.1,neutral,anticipation,joy,casual,moderate,0.3,entertaining,0.4,0.1,0.6,0.35
7565567156537150733,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.4,entertaining,0.75,0.05,0.8,0.72
7566282028220419341,Salvatore _Sally Slices_ Mandreucci,tiktok,0.65,positive,anticipation,joy,casual,high,0.5,entertaining,0.7,0.1,0.75,0.72
7566344119790996749,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.75,0.3,0.85,0.82
7566692718341131533,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.75,0.05,0.88,0.82
7567064119640165646,Salvatore _Sally Slices_ Mandreucci,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7567119325237234957,Salvatore _Sally Slices_ Mandreucci,tiktok,0.0,neutral,unknown,unknown,conversational,low,0.0,informative,0.0,0.0,0.0,0.15
7567473533853519118,Salvatore _Sally Slices_ Mandreucci,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.6,entertaining,0.72,0.05,0.8,0.78
